feature1,feature2,label
-0.4691855677074694,0.2479149897664238,1
-0.06748724334689771,1.0067691225583546,0
-0.44306525786588746,0.027383220859583605,1
-0.6117250491821873,-0.6314071048326557,0
-0.7890128494964029,0.6845188845377772,0
-0.42136979428483734,-0.25688615652751773,1
-0.4547395435028169,0.08850207262204157,1
-0.9495415135806917,0.13119395332547842,0
-0.20468777341630656,0.9036530031562025,0
0.10000473565276446,-0.6022664882988104,1
0.9855568306499193,0.18126822236438955,0
0.28565830055932173,-1.115808380427615,0
-0.20027557094098236,-0.4494450184231796,1
-0.6382626188963415,0.775061523428545,0
-0.30234749991707466,0.04617234368830717,1
-0.4206056013319919,-0.17886097867640677,1
0.48704948733921827,-0.1132546221055813,1
0.7340430233069382,0.7340070951168601,0
0.12390495270691795,0.3106199170856351,1
-0.1765843731212619,-0.31596051597643965,1
0.44751530229901293,-0.17911729187836012,1
0.5916310009301636,-0.08923752665583633,1
0.21107780184081298,0.37858051329807524,1
-0.3296310708593039,0.3155763961895906,1
-0.3955053314768022,0.8087898054875288,0
0.24584049414594528,-0.0898994369891456,1
0.3440795552706072,-0.1219369124126586,1
0.5960798054614479,-0.8430484239551809,0
-0.8435530872015344,0.7697410489268571,0
-0.3425457610945509,0.42733527332631666,1
0.4246992413677532,-0.3743662946537863,1
-0.4225030821247757,0.4422297150231602,1
0.21276191735254762,-0.4585550747023833,1
-0.3474046200150843,-0.9260558988765643,0
0.9728951830242739,0.16859255019386982,0
-0.2969078981533321,0.2994133288929066,1
-0.48645827043793277,-0.36922478894364624,1
-0.08131206826769444,1.0060357758908827,0
0.4827026552544421,-0.8116825265374544,0
0.006055194506109925,1.0825400915692427,0
-0.3546130476496112,-0.2075743933319901,1
-0.927612962177145,0.6851553450258617,0
0.3629540962201186,-0.1008664576848878,1
-0.13522389906402316,-1.1856045922846659,0
0.6179126632402565,0.588315684812289,0
-0.1973961068121658,0.9814931379014189,0
1.0647558109013713,0.05360265349048582,0
1.0460447875139285,0.38628613802423256,0
-0.32188793342195754,-0.5641601260501767,1
0.7663011080699256,0.5206496675873638,0
-0.49293319516979406,1.0859043212440571,0
-0.3274650127029299,-0.9305520931137372,0
-1.005458823658467,-0.12170805665579196,0
-0.36590396900335886,-0.3635359735985882,1
0.09060253827285122,-1.0460795402768501,0
0.09765768144959394,1.1348702464537719,0
-0.8008370983324443,-0.5254446604710331,0
0.811849072763175,0.4136309332920021,0
0.30418351494636997,-0.9643575254958634,0
-0.5006913344778998,1.083991620054713,0
0.41863526331779743,-0.16262067684719017,1
0.34487124482306264,0.07140024463034607,1
-0.17991009590147655,0.4777428641383171,1
0.39052076442274913,-0.3672488913994056,1
-0.5543639200952866,0.9832071395372595,0
0.5445967415724364,0.8954852233211676,0
0.24443728870349352,-0.45638727173115934,1
0.27973335896268015,0.9341996646369765,0
1.0948242095319163,-0.34178438400284883,0
-0.42605439855409916,-0.19706462894532048,1
-0.28152624036634616,0.20541856406779618,1
-0.21293969067569146,0.3396246275310704,1
0.3198165554327623,0.32483168794967515,1
0.3021590892902497,0.6133169234019504,1
-0.024474434549869375,0.5161334614449428,1
0.26561784935119065,0.5487394562052504,1
0.38527510776639073,0.3541549218562856,1
-0.2365990421378188,0.921761216374497,0
0.12803757584374495,-0.5460380290608055,1
0.35202932435832746,-0.4110468378422488,1
-1.0937580667878377,-0.6928381736292031,0
-0.522495157745896,0.9715737628648389,0
0.3624381588750346,-0.01927139424604518,1
-0.24009973764477677,-0.9640682459354358,0
0.008958752922280946,0.5411552330531915,1
-0.6140774101006654,0.8507784683365323,0
-0.18197422715967598,-0.958252135120941,0
-0.19610255661619738,-0.21005267542335732,1
0.031402517163643694,0.45458085560469247,1
0.17829816999632508,0.5196583279810859,1
-0.520650043626153,-0.021631865552251967,1
0.5718119791984234,-0.300767748691673,1
-0.49301617868512015,0.30243910265797913,1
-0.09643592447859609,0.5378714549810281,1
-0.23363466964461777,-0.3727514513796755,1
-0.34366244870655943,0.1863690428124097,1
-0.5083662053268605,0.6243433318046377,0
-0.074819474123648,0.8408710362969775,0
0.16746229651351988,-0.5812560769137733,1
0.9857990569853233,0.2769117270237281,0
1.099395711473082,-0.048661969634062247,0
-0.009650237815969992,-0.4952992171021047,1
0.7515699701651789,0.5099905465905413,0
-0.16857324707843713,0.5903471457580981,1
-0.25893794689773403,0.43346922231464347,1
0.33092981163217716,1.224849623658663,0
0.22111302680619638,0.4505468847663494,1
0.8264572843572208,-0.5854909001676191,0
-0.28671542640037173,0.4195597377252351,1
-0.7881390378297153,-0.19474522606062847,0
-1.0774698451664533,-0.2928750548644968,0
-0.16039309678051877,-0.46360092524326046,1
-0.18794427523097745,0.4290645138869109,1
0.8858897435896803,0.5097509168867016,0
0.48700275035968954,-0.36789623723395093,1
0.3957897356453465,0.2728737955180943,1
1.0443415993872536,-0.010220299860902324,0
0.8301214616122354,-0.48685276864597465,0
-0.9504884500233003,0.15083299816885382,0
0.5187194884618644,0.7410801475797142,0
0.5729180359831448,-0.6638781596285805,0
-0.3199976385656613,-1.1695917411323937,0
0.04061922451791067,0.3603779185459686,1
-0.5051100158004047,-0.7094576344583022,0
0.9282925056261444,-0.29488495958276917,0
0.9854714328250244,-0.34778070611158063,0
-0.3986712946621811,-0.5486784270854875,1
0.40237882293120447,-0.8411024630446865,0
-1.0008069336212637,-0.18892949901467648,0
-0.15179540196035146,0.4381954474870553,1
0.6909117813136987,0.47485492801779344,0
-0.8751161242988115,0.31156198760558074,0
0.5440007693746023,-0.3497243176174614,1
0.4885957216483199,0.3349934184284067,1
-1.1043926417543706,-0.10645455802451859,0
0.09471105189237629,1.0399180859108996,0
0.17691458556839673,-1.0750897233190382,0
1.0082306307731876,0.5938644760621997,0
0.8887587069942623,0.42822637723212836,0
0.541313462805028,0.18514209282330898,1
0.0003417944875807877,0.8276463952463986,0
0.4179303425656423,-1.0840637861504574,0
0.6316625242807121,-0.053412388049387055,1
-0.6488740704559869,0.601388162707546,0
0.7375672773521393,-0.022778045049204852,1
0.43879521099241875,0.21164017399167345,1
0.8826796342440387,0.610774606904701,0
0.830838674758893,-0.6615083701048348,0
0.5478239309687142,0.11755520180909489,1
-0.084579287547766,-0.42953171672561047,1
1.0683994303942899,0.1891299034664008,0
-1.018770110277707,0.2701417781052823,0
0.4911192653565613,0.775714613571149,0
0.8928274116427675,0.4521850559590358,0
0.4597156011840958,-0.32567960674571866,1
-0.27246482708542596,0.17872054430777157,1
1.0221779494853782,0.15590033548054455,0
0.46101813446282736,-0.5692287030764542,0
-0.5505753017961704,-0.24257954613650407,1
0.13147369858357794,0.764067428176783,0
-1.1586826115815512,0.5113727444299283,0
0.052577060626335784,0.40714434839949953,1
-0.20643738801626854,-0.43455536921971494,1
0.7446667303753453,0.7714513890191631,0
0.04167507250163223,-0.34165744270625453,1
0.46997835050346365,-0.2609286288030681,1
0.758777926617468,0.5653981742784209,0
0.9793884360586752,0.3591173659689969,0
0.14926207482192233,-0.4364857047098274,1
-1.1345862614557267,0.48195645399769194,0
0.8236248111668328,0.708203173944584,0
-0.3762090921001291,-0.7020849644222416,0
0.22372071165460855,-0.1750297917554537,1
-0.8515204782022971,0.3749547796002563,0
-0.8902178167609176,0.4297113776052218,0
-0.4267955485241829,-1.0190826750145443,0
-0.6673144065031877,-0.035384148509305505,1
-0.08644526655131675,-0.9654203679695662,0
-0.8013515451472264,-0.5532312623711615,0
-0.5818783750501436,0.09557381551286984,1
-0.5251530234746573,-0.05387735952632944,1
0.12463942614797742,-1.0318261750218134,0
-0.3310866313252423,-0.3719347528898752,1
0.2810140578337324,0.18395704366302768,1
0.2552298136975268,-0.5934917377666649,1
-0.7805154046109891,-0.4604135952673776,0
-0.42266999886750944,0.061303681179464,1
-0.2043805228731182,1.0182216787490266,0
0.6410051416805868,-0.8690647005880254,0
-0.47725166754107845,-0.8015494903266733,0
0.5763348922897584,-0.0913607014896121,1
-0.5443479892485289,0.008265595944503228,1
-0.4235996463263079,-0.2625952109645515,1
0.30607019821277065,0.29030547291652253,1
-0.9920621889829453,0.48196242798625266,0
0.931490171668966,-0.11575529489886255,0
-0.8317667976026896,-0.48033248522009564,0
-0.4476676454811406,0.5745828563027486,0
-0.7674770068715487,-0.5147264127934637,0
-0.5477589184848535,0.00879920578321551,1
0.2505799392958793,-0.5299526766440955,1
-0.35775687881722196,0.8372220204888848,0
0.9473119873344549,-0.33774304099732116,0
-0.6791976522251848,-0.6977889499501059,0
-0.5472621368122097,-0.6996891677246733,0
0.3890185064529596,-1.0585838170746698,0
1.093979254660089,-0.3302013704011724,0
-0.3413959066822796,0.6017012590813877,0
0.38984403190293837,-0.23875768876850284,1
-0.5118248888200669,0.18503558082817023,1
0.4171341963662205,0.09216347183538476,1
-0.9822884207010585,0.2453769954150525,0
0.15361559438545036,0.2815810078054711,1
0.08935755117808303,0.4090923385823778,1
0.7531945866261173,0.07756715347218456,1
-0.3507056489601112,0.0637424238904293,1
-0.3974447535644615,-0.18580517635175248,1
0.8952135028809629,-0.5254453084008381,0
-0.4241971902478334,0.2687441770431929,1
0.7509052298948913,-0.48142695535591684,0
-0.4691877716257863,-0.15910911018025858,1
0.4806501235174922,0.3303127295898645,1
0.7545966385625337,0.882113814751876,0
0.23473325083551128,-0.9024700801620019,0
-0.8382236414239085,-0.39538665176531546,0
-0.5139469356250231,0.12679336401932145,1
0.9410986903214791,-0.048656894614408364,0
-0.04388596283276308,-0.37447958918031216,1
0.2722324866571289,0.4403838803522453,1
0.10449271142703193,0.8985356283140058,0
-0.9407228306029531,0.37800727631957676,0
-0.6242888818013843,0.6520177762859904,0
0.1512978330176501,-0.49087478803412105,1
0.9092214872215618,0.3123023914674845,0
-0.4031492619720932,0.06404527670217794,1
-0.47742004735207894,0.3107664617283416,1
-0.26922179364377724,0.4630634755818305,1
-0.5803149601681675,-0.6835558767181598,0
-0.6743423965108477,-0.5751059363244264,0
-0.33680544433771886,-0.9657167257991713,0
-0.4566006918177647,-0.4763794262917157,1
-0.14398788246030908,-0.9647132358481274,0
0.10008807471380968,-0.5438818306909877,1
1.0597207807090874,0.15703530468731083,0
-0.42489508561015665,-0.19594106386098065,1
-0.5749182882220736,0.5036060772711699,0
-0.48070974501963776,1.0081480144402557,0
0.5357022193416227,0.9618320315497507,0
0.01831429171368536,0.48780494626567167,1
-0.5152279318853291,-0.7494245376264994,0
0.3788165600649931,-0.30809411178034746,1
0.25555340511719427,0.47091420483272783,1
0.44898242195891613,-0.31579749111540156,1
0.25586064310723955,-1.0772931316359446,0
0.2196655728527403,0.290584502746007,1
-0.22886395982966207,-0.4568249297133075,1
-0.8264649062477376,-0.6085060350439283,0
-0.6669887221463621,-0.242274321193996,1
-0.9555857486804017,-0.7032302982823441,0
0.19504782548131938,-0.3256920437431329,1
0.21925734795130444,0.3932064097132929,1
-1.0295155182739988,-0.01564552401785064,0
-0.4259084458758006,0.18852567553049976,1
-0.8328018643507425,0.670488554143742,0
-0.7709519481729815,-0.36821214632943583,0
1.0457974154261347,-0.13615340477308374,0
0.19191270967406576,-0.3939413922296976,1
-0.7479487695333299,0.608807659823635,0
-0.33647887637508395,-0.41359518104629034,1
-1.1924075875616822,0.04737689894792857,0
-0.0771037604897599,-1.0523382522966263,0
0.33713389998939014,-0.9497326140532851,0
1.1306366944031891,-0.1363054422537053,0
0.22935399551120766,0.219894576179547,1
0.312991517489529,0.5969050827145684,1
-0.32154083147529455,0.08244267424300103,1
-0.37912513627079486,-0.14148788532618767,1
-0.6910870840143979,-0.11105906626738807,1
0.472710185731375,0.18667448318153473,1
-0.9824578924699887,0.13885911214441837,0
0.25343688449066315,0.5662969245325893,1
0.5137370135772727,-0.5547370846271188,0
-0.25716235592006054,-0.34155986034562724,1
0.737151823052668,-0.7046381308277355,0
-0.9308606320403765,-0.11755305195839097,0
-0.21531737377173066,-0.5079359261458859,1
0.11789690912563772,0.4720832969750335,1
0.0007155506303849757,-0.5134221587080074,1
-0.47114469879625664,-0.22108681207821268,1
0.07108487652307086,0.39878947043590585,1
-0.3926969917919662,0.3152806641157737,1
0.06506015845742538,0.5105838605169134,1
-0.45646867042805134,-0.34012732532752804,1
-0.38356718048028193,0.4654423545919113,1
-0.9196977264861872,0.32597426208274133,0
-0.18765753604126487,-0.884458345906574,0
0.059185188601986655,0.5006626014937493,1
0.04492192867146173,-0.5283893752746415,1
0.5353632120254403,-0.21084225297091863,1
0.4024814902655938,-0.24019490599070753,1
-0.13836226246222397,-0.3431204071621221,1
0.9197604970388731,-0.5643592721256389,0
0.08198972068836102,0.7450289537348656,1
-0.5460087333814528,-1.0014726631137707,0
-0.9450623826390008,-0.2732531958357091,0
0.22778811268748578,-0.8770907429169608,0
0.6277550048256959,0.1682135647773118,1
0.8860994430992644,-0.32454788821396957,0
-1.1179661252500552,0.17708427509145536,0
-1.052577479174651,0.12223816877111064,0
-0.34632173307523395,0.28389385401357425,1
0.7033868191976081,-0.510445269224992,0
-0.412776823003981,-0.303632788558247,1
-0.37039046634975514,-0.2586995541883532,1
-0.9944097871315885,0.05280302386381355,0
0.3338489423313825,0.47153631996694356,1
-0.25446306211332803,-0.19145546164961796,1
-0.8584639097794581,0.5009130936660102,0
-0.3858916792576022,0.06902839277716903,1
-0.21829380686041788,0.4281137000352311,1
-1.0263057449344957,-0.2947430773340791,0
0.20998645627681387,-0.5301161260332143,1
0.4678684982102169,0.8779739797802002,0
0.26375124816024687,-0.3665582979681219,1
-0.11698043196816818,1.061915833021949,0
0.4943971907244074,0.4030674669742628,1
-0.6140363635062434,0.7828261243680356,0
0.9550287623057353,-0.25919901022136377,0
-0.13680821363093915,-0.9838487449444201,0
-0.5120472593647033,-0.08088290190139781,1
-0.5379470145314276,-0.7778866641285397,0
0.8363225442786119,0.2571523323516798,0
0.714466511460354,0.8381902698474848,0
0.8143064757728046,0.5845852892532339,0
-0.35058902976180306,-0.8071371446623128,0
-0.9796481336739933,-0.41853259074753657,0
-0.21672382365285967,-0.34718460101347326,1
-0.5081750709848847,0.5070470021255669,1
0.859601622594638,-0.7117085997919943,0
-0.7402678056082204,0.5620536009097933,0
0.29391448973094636,1.075113160554516,0
0.9143226769528033,-0.16097968928622522,0
0.5064883094219783,-0.13790514433048728,1
-0.5470103681889438,-0.07312582105731583,1
-0.42117624047086444,-1.0282986741656845,0
0.6307880795846323,0.764593436783425,0
0.42133831291731827,0.03889682328082772,1
-0.16117638865752204,-0.3886342613308287,1
0.332061162080992,-0.6374356292212291,0
0.22525131548967742,0.3755792438173603,1
0.48160995890379144,-0.06848329431089731,1
-0.3359734338100845,-0.39845273234685125,1
0.9299536957949531,0.19408407700469982,0
0.47816329782270994,-0.059014672541450125,1
-0.012191800121981122,-0.42207431035549126,1
-0.957694072644981,0.6194278595973817,0
0.8679981161951233,-0.6668044855191582,0
-0.01692974658353838,-0.6604134241602599,1
0.6275508764573747,-0.8056527782304775,0
-0.41480623328675215,-1.0330308369189747,0
-0.8721645020070159,0.7895715637927604,0
0.36787917166132117,0.5093003361871427,1
0.7314088001016588,-0.6859118883086621,0
0.0053545614413135975,1.0040498278220242,0
0.23252825771770022,0.9161076441537054,0
0.8119947307667236,0.6542383000621934,0
0.5573671058112205,0.21634636436601837,1
-0.31674312592359866,0.35643251989367486,1
0.4009472813457227,-0.8958041077693152,0
0.11617996225978978,-0.5160372432088913,1
0.7995190993298819,0.7157209862160254,0
-0.018824444212764607,-0.31912684800237184,1
0.9135026701197134,-0.4989468431381674,0
0.4989163813462011,0.17655697930793537,1
0.3405930460956429,0.5389682890726025,1
-0.38632941086585354,-0.8220924478322851,0
0.06107999369497247,-0.3583043334717374,1
-0.9571806040132651,-0.1710871259207015,0
0.18113087002526906,0.9538914997844314,0
-0.7953616358800663,-0.14118160506125868,0
-0.7603029874626948,-0.11773066372788268,0
0.3764236244406141,-0.4863006875377123,1
1.0369744444410431,0.23723510607627887,0
-0.22270913941506007,0.4633101947976264,1
0.1678303905112479,-0.2809389971522697,1
-0.08666013012276559,1.3086943742026844,0
0.13694836711637046,0.39956637404274575,1
0.8975025457803879,0.2034468255200919,0
-0.6633084881389909,-0.7446399397767616,0
0.6489520740187703,0.8168531759845733,0
-0.3590312973220854,0.025564717506096513,1
0.34968633057823695,-0.20213125370887125,1
-0.285991909402003,-0.028906698118399632,1
0.6156402312551364,-0.7465897701902574,0
0.529841473813184,0.17865215253361458,1
0.08776875804788462,-0.4541365288034392,1
-0.1825117328375871,-0.6274475912194565,1
-0.35603529902416226,0.1796876681260347,1
0.8897799132847238,-0.28238728984025857,0
0.4230738680684501,-0.7434599562915722,0
0.7435674636947961,-0.6887748024546068,0
0.23595373680897283,0.21994559898436286,1
0.16498221687940584,-0.4553494658949152,1
0.4104553296911689,-0.0013854998269883668,1
0.6384390192426594,-0.31309844374004936,1
0.6505361344388397,-0.08384881941184463,1
0.14507117933963193,0.41445421088326057,1
-0.4919035317366162,0.13127085468736263,1
0.6157447724382109,0.38355108631814805,1
0.19219108166465845,-0.9982533353834846,0
-0.5745451361671431,-0.81623934595384,0
0.2788364564621507,0.8165139503793845,0
0.8704362379230263,-0.7965109763996184,0
-0.41334193299413835,-0.4184828912508408,1
0.12156681805768853,-0.9865115485258132,0
-0.030276375880326313,0.3676012649908438,1
0.6277177737943761,-0.04841896018941745,1
-0.8259251104849081,0.2663657496305579,0
0.307220165324963,1.06866162164068,0
-0.3598885576629457,-0.18844230844424542,1
1.1580845498396695,0.2559092649429443,0
0.011763284670775094,-0.543167307584579,1
0.46462035181767913,-0.266325897914887,1
0.2704325249219746,0.8893166818687135,0
-0.052616007244391444,-0.3697325125720887,1
-0.47387390429088183,0.6593145498937909,0
0.27133284220442583,-0.8544841442058319,0
0.44443016161407467,0.7835507334812993,0
0.3669927800108696,0.16965238236167207,1
-0.12403512301153405,-0.4706318260275659,1
-0.5267056211011407,0.06940681791391727,1
-0.7286647976466005,0.8026406124602926,0
-0.22841053906707245,0.27124696381469676,1
0.38406830355428484,-0.29418747329657635,1
0.2792186197522012,0.9820586007929256,0
-0.40468779474522826,0.37017659551059817,1
0.531169799925299,0.18642512716951495,1
1.0251208564399497,-0.12523541984562997,0
0.7620042692052176,0.4152899939937462,0
0.002847516757470768,0.3878508314402631,1
-0.5176578948255501,0.7617348942684803,0
-0.5036289160051768,-0.19928876903508375,1
0.44900390444489335,0.19466185911592926,1
-0.42429207078672815,-0.8714129149131192,0
-0.22630979610969437,0.5378261711786261,1
0.4579718499602154,-0.005037307720973466,1
-0.8765675777024906,-0.3577511447712789,0
0.19224460281973416,0.34713937495374547,1
0.5553113927101829,-0.03804111782783376,1
0.006164861229471366,0.2776449076339667,1
1.0909209064678074,0.04958983761832517,0
0.18170394582225158,0.9737977915652045,0
-0.5962809445659647,0.1797287326704844,1
0.43593471262926037,1.020830229110099,0
0.5383883057737961,-0.4436180077790521,1
-0.49588688126451264,-0.9258934387360427,0
-0.14795451922838643,-0.5444540178507957,1
0.2001283885299559,-0.9667761077774121,0
0.5154171897737769,0.1318971802459281,1
-0.0396260290496899,-0.8737390029104052,0
-0.4354525185733979,-0.8558366778053612,0
-0.008874100712819688,0.9454066310371867,0
0.21666005542886338,0.9248044346340775,0
-0.316727604213016,0.2403211743902794,1
1.1346943781567338,-0.34031395077548177,0
0.5051480368615306,0.10208793422444731,1
0.7810306091062431,0.5199709495525061,0
-0.07796964197743544,0.6558285131108064,1
0.15135583195104507,-0.4224467821661088,1
-0.6044924112335119,-0.7310306683350192,0
0.33887168201563445,0.21441420863279292,1
0.012215628037709175,-0.44239816942729737,1
0.07346661945954648,-0.9165127282979204,0
-0.4365912086248082,-0.35203621339238833,1
0.26010174576638734,0.6661910899991037,1
-0.1562594466073007,-0.3659683092878951,1
-0.4527658659533969,0.40790988405651796,1
0.5662571612524285,0.062136861404879645,1
0.08810239831718455,0.6477719010996082,1
-0.9092600396025999,-0.6730989096226692,0
-0.9228447687150566,-0.07957896994449626,0
-0.6911065691065541,-0.5509509165042286,0
-0.5168914300003545,0.23890609856514167,1
-0.9082030529774527,0.5828984265213059,0
-0.44829952703366654,0.0016119810915773206,1
-0.330767485199285,0.6271208258348171,0
0.1916146350742646,-0.5288698607217539,1
