f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
1.2888014163176467,-1.5882651434415278,-1.1221558790372246,0.15433916111038537,-2.075146966167788,0.5396786915247298,-1.8689114064706538,-0.9613452248469765,2.874228986872391,2.859197548177274,2.631230172208688,-2.06802564263596,-0.9905380172424032,0.0461576728517894,-0.5700114985742541,-1.9172920217706677,0.6028093540277171,-1.5675503716910393,0.5212520130898224,2.9519882797530177,1
-1.4293426070891881,0.7858464131561501,4.716888429567517,-3.6113706023909624,-0.03753880137224185,-2.4584285414980043,-1.074498389658808,5.515288963987256,-1.2290574761025876,-1.9105666944037143,2.2771309086249287,0.9178521589264326,2.942632466727863,0.9992678921470572,-0.3297431588698678,4.200011812714418,-4.269710500694714,-1.1550756209601392,1.3381410473070927,-7.594785181233759,0
3.407614666769139,-0.06086917221623043,-2.9857402393426704,-1.5874195583180248,-1.0193614869856649,-1.0011908995301415,-0.0936472853382139,-2.9432409217945006,-1.9413566405059144,1.9598973771650758,0.873012584851202,-1.3734622652653756,6.197952939374306,-2.3380076468199738,0.2015196711487438,-3.7730021092645396,-2.532016336112842,-0.06358339492155138,-2.738545350540609,0.0857366842172226,0
-1.69833668733218,-0.2517790741426178,-1.3478340222909038,1.9803784872200896,0.2230380248264751,-0.8634467990743135,0.47781184626938444,-0.3877141856874509,0.36122328955925664,3.7816796258779983,-2.7232275769738665,0.551934188272112,1.9514054249962007,-1.8017189824726312,0.06893105230847263,-3.9306207769766175,4.810551318830558,-0.653690686996257,2.2426933031687506,3.4202617406929687,1
0.4484060900549894,-2.4606186222227313,0.926745604166425,0.7617963837980455,-0.39729841154320267,1.8277691499130841,-0.38372954528492986,-3.6252736348783237,-1.5310779678579622,3.534647894301031,1.596620867596986,-0.5423549991599048,-1.4872270417199562,2.2199562478534527,1.161532901211637,1.8736988322546086,3.6614042201783725,-0.194438127235645,-3.7522022194603424,-2.640667503300261,1
1.264893224596662,1.3769337315886618,-2.1773222008305133,0.7676556744381697,-0.7912271766469846,0.9492957577857135,-0.49101613654919685,-1.5143180794818818,4.277739888227938,-0.4210751656726933,3.3422818481102476,-3.6591547395704667,-4.821224171520678,3.0027726525218084,-0.942870835389692,0.9771069091889669,-1.5533775166733381,-1.5126287741275257,-2.6962857724959255,1.3825317566053852,1
-0.8371749354890725,0.6510338582819997,0.6085303965823404,-0.8821117655823749,-0.44757717888955345,-2.9544161953984474,0.21476649160079223,-0.690507929702192,2.508636973877684,0.400407805238987,0.2297219670283892,1.0667438094807067,2.6270186257612225,-3.3841669221756967,0.6903606245779114,-1.46804331181754,2.603058605997517,0.020887162999077807,1.31094612435533,4.314085025306232,1
-5.485957992435991,1.437896993368432,0.497915786267363,0.126559874972476,-0.7703135378908958,-3.7801446332472137,0.35700442529956194,3.972447906326008,2.498230864617009,5.376081323101228,-4.097807644545886,-1.4432468463935155,5.409719318408818,-0.9715277572767619,-1.0912035784152248,-5.310761188019653,4.547044606495275,0.3191964446421203,1.7405572359828847,-1.513376471435671,0
-1.4819407678959877,-1.4904659940538516,1.2479552479349476,2.2252449483507806,-0.07750118878771532,-0.8528865524706488,-1.129975870784416,-1.7192910862833846,-0.5534995218704484,0.2844457803794985,2.825937501311628,1.4824945750268164,-4.098718573235808,3.3524955397133303,-0.9703483494136004,6.084847379261832,4.129351707718408,-2.216877677335556,-0.19185611476332004,-1.403871480149724,1
3.622668301659698,0.7069289851361691,-1.753543479041859,-0.6844883482610913,2.2096286521908626,2.3275085533738,0.6506108961061356,0.4218465830689633,-0.22783455629682303,-0.034564250595572776,-0.21126710838832619,-0.22287197034341732,-0.4500213947372327,-0.16553394037705405,1.1066253091372844,-2.2798489977737204,-3.6004626176425165,-0.35432234024909864,-0.12657896246787614,1.5318371541771703,0
4.025419706409772,1.1151243154949684,-0.13449034986139796,-2.237407974754721,0.6945455519581831,2.2511754981449155,0.3608284084017966,-0.19039300724519248,1.559200354752611,2.0270193756921677,-0.10537118049434724,-1.0333371465735546,2.429324484403786,-2.201212118895093,1.1954064989229398,-3.6434823862945938,-2.7300598904728237,-0.06933370814930177,-3.541025022878063,1.3117125691148221,1
5.681328739781166,-0.327368690943752,-3.6091118678574587,2.3499103951703444,-1.7072411352053674,4.033158011329592,1.3131697870913475,-1.1697639462115463,-2.373523301871942,-1.8736664677034818,1.060675191234919,1.114927369474491,-2.7047212186070726,-0.34295413290588295,2.7427966043700196,0.31918964513276693,-4.519684551012474,-0.3731662385021419,0.9848653060787488,3.8675754498197885,0
5.46282212204421,0.13302073809059622,-1.7843891313697782,-0.6100931433487771,0.2736459874697901,2.6669032905466423,0.6043042797015853,2.316899607198623,1.1194176403660199,-0.53080860553627,-0.24825917290606725,1.575073114352458,-2.486079936435123,0.9288717322807896,-1.6688667501940821,-1.0434488518478486,-4.642662995490658,-1.0658741004848424,-0.22986664862635775,2.756943523889666,1
-1.3901281034691164,-1.3007118005919829,-1.183183998229092,0.234108175116164,-1.264647272286512,-1.7832599945430676,0.6385846660585501,-1.9561790775186605,-1.3606205917083405,-0.8613164923556411,-0.8418107830285753,0.8093638267792067,-0.1307663096812225,0.27096652445678004,0.9242969323081122,-0.37582492517694793,2.1264687535885076,0.634252876471426,1.683796350703226,1.0650805009731485,0
1.5585613008229164,0.7131732421256012,-1.0562596046940778,0.4370442457992968,-2.4281180569523992,-0.03063404903696043,-0.022411242903762993,-0.04594242888797723,-3.1620809986290164,1.6680863443938085,-0.5958555867201294,1.0734811179621921,2.909267593777112,0.023935246523150155,-0.5266993329346015,-0.30459066442117044,-0.7025834010002832,-0.2489131174329344,-0.8436110126006785,-2.023345654502355,0
-6.394677658037982,-0.6806964191617907,2.8808774781551563,1.4651250231071962,0.6039309286803327,-1.7944375073037664,-1.357824006633294,-1.0158773596420325,-1.8279705990253259,-2.1650542443075134,-1.6057295281152166,0.036285624353858514,-0.29527722888813235,0.5685651564726395,0.5548187148389204,3.9342310399572473,4.509575914781496,-0.3501281715175616,-0.4559812122715264,-4.339602870665636,1
-3.221786674335134,-0.327327440521436,1.277460960972956,-0.29341292953839604,-0.9529688335074052,-2.0959689922163247,-0.6626433938280276,-3.0991076556415766,-0.6733831329437934,0.27174221999022535,1.1990568025981674,-0.09310940421954139,-0.14440106964332913,-0.12974330812210316,2.003311880382046,0.9052576941160636,4.59568426881888,-1.0819458791789647,1.7253104030330475,0.13408830979705091,0
-1.3199619124748894,0.7460195947358699,-0.9952114816668491,0.2321115971941009,0.21975295512754914,0.6846619099618705,-2.2182355303124166,-2.6108506641285625,2.1785847168829098,1.216947256728202,-2.2668333760953665,-1.243598322537082,-1.6833079453975985,-0.6074819253808241,0.806774035712389,-3.7240732525812636,3.7723375250863365,1.400646686857405,-0.411558808551869,3.7179995221405404,0
1.6298876023072022,1.2901600237659931,-1.6321778306121577,1.831295866193146,-0.5049782350072989,1.2746672423276935,1.3276978629316667,-0.5522878310811886,-1.5237643452192218,0.7739648537927376,0.11787738206765841,-0.4563911523157495,2.8579759239710407,-2.922482463303736,-1.1188465181313738,-1.505788269054074,-1.4704948221431615,-0.6822389947743331,0.40711917232211314,1.6766627374164746,0
2.6825479724444854,-0.10748471765562773,0.02873520671161489,0.13717550718546545,-1.017314888987104,1.7484483481788342,-0.504663374164808,-0.08997278464945258,0.7297827443211831,1.1379876251853593,2.917247334332454,-0.5241386518123439,-1.2820030975527699,0.47529721126985536,-0.535992731367536,1.0507854641178038,-1.617539142611707,-0.2704168934620731,-0.609031165955148,0.5423476621745532,1
1.2975223813260657,-2.2595533126555916,-0.5569187700418936,0.6043006513630931,-0.7168266079081144,0.48599505609138294,0.7689915363449175,2.659318044312946,0.45419425107213834,-1.372058036271167,-2.341689987852169,1.1189020630447104,0.6067727288747502,-0.159551665884333,-0.11887876313981743,0.3633700159853041,-2.6134418341013887,-1.408663267758591,-2.220177716897646,-0.548226632357955,1
3.4460346610154193,2.2809993380748588,-0.8941459875726143,-1.2808093292619265,1.5510997991969353,-0.09220873373450778,-0.5713621759117792,-1.4054159087650355,-3.076804835741668,-1.3941240406247255,1.688274358127062,0.922451632926624,3.5501313609036855,-2.1344278729775037,-1.4267950328241767,0.25451889478356515,-3.8280190098400477,-0.9281318938497849,-0.5590571196144616,-0.20269756329098707,0
3.4735293745913305,-0.8901945732223427,-0.9582656386617803,0.2913421743040272,0.6055129202358394,2.88435343116199,-0.7129184102428672,-0.32769350575639256,2.242104386900989,-1.0388930200293998,0.273884780470748,1.0269044132328138,-6.416750940284618,2.91284333246163,-0.15841623466821794,1.3544097254420988,-1.010431751541397,-0.711058356600492,-1.9677131584427012,2.6869418704556463,1
0.5663499819449078,0.3075529177284476,0.25317534918515217,1.405424893136776,0.1209954343635004,0.6062805852609636,-0.7585232609792003,-1.033346117617923,-0.4459867934667686,1.5826998603849558,2.947940138730291,-0.05658400911966438,-1.5972884751563867,1.2691670337269956,0.2698236323771812,2.5013175369284077,1.2261846554147808,-0.20639905744054216,0.306076884588075,-0.3383966129068918,0
-2.4771431783958993,-1.588084115044374,0.6346004859088419,2.2431636306822,0.5518475806425102,-2.12993559613336,-0.006664500390261396,2.4396874221870437,-0.6216748684696762,-1.4788224855403644,-1.768449236990115,2.7162530315271,0.3376762949470389,-0.23272554711677435,0.579044897937837,2.7334415338943265,1.737488137437192,0.4450972578421455,1.9843774585320828,-0.16802462071566154,0
11.62767966089414,-1.068507632151937,-3.6793719371681517,0.29917262782603193,1.0880388357617128,2.4878333494581395,-0.7548585532025398,2.800082632155173,0.415083930826732,0.7719235681745158,2.007170223934713,4.855986234973561,2.4234726376973454,-4.190488656699855,-0.4443862851055618,-1.8736545922998413,-7.619078347629204,-1.799976570419055,1.2865728021308014,8.662587599621341,1
8.983354696257997,-1.137244528881294,-0.8848153588966148,-5.435254496588345,0.3282670454571502,5.421601185716066,1.5103291698137273,-3.4283331783762496,1.6918547914182698,-1.4068103430755186,-1.9807634472630242,3.819611736385174,-5.282943182652381,-1.8423554691614554,-1.0423102326872493,-6.139055216989938,-2.13940246112467,-0.8071918640359144,0.08881985414535842,10.357798304975582,0
0.5723728701047316,-1.5459547779230411,-1.4879357298812113,1.0291392537240782,1.0216508350576774,2.7744228102070805,-0.17833838749471878,-3.5907257502964893,-1.0102409799591983,0.6571181205367529,1.2657454955472707,-2.2275668843167176,-2.0011035917492177,-0.5413085726973339,-1.7762989615657787,-1.9568075799636369,0.6481383744115189,-1.6209600494536405,1.472254647123863,2.3955386910715926,0
-0.8816424519401515,1.2595077599561242,1.3131763548905606,-1.510856230576356,1.116203641743548,0.08934868095009679,1.7129026503108034,-1.1451519734740365,-0.7600619074045913,1.1399217401914536,-2.1524564430041906,1.0382104702825905,-0.0774640035666867,0.4606532927503997,-0.026956367357403806,-1.2309833104934722,2.8878896278902766,2.5107434705476726,-0.9305302469471176,-0.8085467192516376,1
-0.23898133424761467,1.183375805833059,1.605128178588989,-0.779155840060922,-1.1758597705872447,0.9415983850605176,0.4927839739235272,-0.7059783626103662,1.2119297597006335,2.324667900453511,0.07323229279740151,-1.6303060799524585,2.210744056487113,-1.7687823787050072,0.9800916201979563,-1.4558360149777345,1.0333636797412757,2.5874412287774575,-2.8353528334442752,-0.792301415893355,1
-1.5569245516022652,-2.37322973285064,0.7085405932000565,-2.109108946585306,-1.086882306594355,1.66296463965678,-0.47542568912416716,-3.507736443376224,-0.5567425696141235,3.5620905263889364,-1.849359585803088,-1.4442323304144733,-2.6856755930682623,2.8278967557277186,-0.4464547271529116,-3.540177152771056,4.949670563578362,-1.608401186930581,-1.007298999956037,-1.3413770223367274,0
3.9174804675551353,0.16463853144973825,1.2378334697304905,-1.992326470083018,0.4356248795071857,1.7987028573532087,0.47404195656165815,-0.4673814667128235,-2.2268196954295663,-3.678655525319078,1.5725575869092292,2.4067866757996113,-1.584767298726439,0.34611636287401115,-0.2541087115983586,3.449492176574972,-4.165666835468672,1.670718296177581,-1.4908002689312727,-0.9983995013670834,0
0.8492637182175267,1.227987809585601,-1.4394345742903312,-0.04288599925345421,-1.481845501081295,0.07691334566962715,-1.362029682001001,2.7068508644855362,0.2620943489607551,3.423014001084609,-2.492006529412291,-0.5356504922151493,4.079923134789115,-1.4596030627248644,0.15751749733279974,-4.8039756353526615,-1.073549378291276,-2.6244111660438847,0.41769488156038054,0.20875992797042808,1
1.1692564383143291,-1.5619665959451805,-0.6728357733585217,1.315259164200933,-0.728604315356119,1.1831010498997634,0.9128281610861624,-1.1232624384091459,0.1499314069448089,3.748783002539393,1.615097480652957,-0.7738265429761697,0.6279818119968967,-0.8042206415110511,1.4640893506688015,-1.3903279774833455,1.6226655849775975,0.7794340720248285,0.6374032749488727,1.7666326913779185,0
4.038554707429597,0.20732583419364153,-1.1690919061067702,0.3574278252469354,1.469643886658424,0.4488786258501496,-0.30184589415275553,5.266005390696069,3.1234358375119293,-0.7033771127104134,-2.2873464968135075,3.042586739858151,-0.31333271199162677,-0.4130640841356286,-0.17702945591481717,-0.4575960066199431,-3.8217971575717553,0.8926644189355497,-1.0077909790172532,3.1749032411882774,1
-0.7345896519173744,0.431332186353047,-1.2734346957591858,1.2527855564095134,-0.6469428195881666,0.27475782291649375,-0.9869193832323313,-0.22774896179695447,1.8696755103763114,-0.6452366923405455,-0.2842373324170313,-2.1010990971543233,-1.2422420294949694,0.8165376421232886,0.43001338002358463,0.009385564156400896,-0.48348459811459593,0.33776031993531075,-2.122568229105495,-0.054592450708556756,1
-6.998154187345724,0.7825951266852254,3.6386246764563066,-0.37387608493768343,1.5404289516874607,0.30958774759944885,-1.4480832081439898,-0.4547136929464562,0.15523281724208532,-0.5908173406708368,-1.8884025749099855,-2.017998529423478,-3.7470287333281376,2.4813628134783845,-1.173699642777493,0.9214664284720433,5.011457239555826,-0.05022968458993645,1.2090380395017175,-4.044710287297166,0
0.8033130301472707,-0.5227834729969192,-0.4986947109488804,0.3025217701049394,-0.663980279708462,-0.4282955566640645,0.5800630473706277,-0.1348142817841334,-1.3049907924262993,1.5257360356182104,-0.04724243177750975,0.6338114030371933,2.293336403936773,-0.6476969917959512,-0.7093500383016634,-0.473842179561152,0.19722637816872512,0.4166211860707552,-0.27179314313324143,-0.4095478605152706,1
1.50362854288804,1.3219736775218467,-1.408730087751929,-1.7003833953299885,-0.3344428919978231,-0.9509922535459374,-0.8380070202415129,-3.128324501711387,-1.5254474364289319,0.9830929066653962,0.6294069723147802,-1.5855348222011498,5.1668070238147745,-2.434017170569973,-1.060839308951721,-2.7925733751406168,-1.241682523432573,-0.7655580899100276,-2.5733887172536507,-0.44638569116329796,1
-3.632388166512606,-1.1208492678116218,1.670999819928014,1.788680714471151,-0.410136261770982,-1.5404008370711324,1.5537518857296357,-3.9899749024385454,0.6929030132733682,1.7140850587455365,0.48705802947138627,-0.012306082290171216,0.724909815533379,-2.1355306563563294,0.819999135917259,1.1270643807532899,7.224084297401217,-0.7721646868646517,-0.6278000957257306,1.8838181213542367,0
